Node_Name	Adipose_Tissue_Control.merged.rma6	AT_Mock_1_1000000.merged.rma6	AT_Mock_1_100000.merged.rma6	AT_Mock_1_10000.merged.rma6	AT_Mock_1_1000.merged.rma6	AT_Mock_1_100.merged.rma6	AT_Mock_1_50_1.merged.rma6	AT_Mock_1_50_2.merged.rma6	AT_Mock_1_50_3.merged.rma6	AT_Mock_1_50_4.merged.rma6	AT_Mock_1_50.merged.rma6	Hepatology_High_1.merged.rma6	Hepatology_High_2.merged.rma6	Hepatology_Low_1.merged.rma6	Hepatology_Low_2.merged.rma6	patient_1_AT.merged.rma6	patient_1_blood.merged.rma6	patient_1_stool.merged.rma6	patient_2_AT.merged.rma6	patient_2_blood.merged.rma6	patient_2_stool.merged.rma6
Knightomiris_distinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Knoellia_sp._S1-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kockovaella_thailandica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Kocuria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Kocuria_aegyptia	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
Kocuria_assamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kocuria_kristinae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
Kocuria_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Kocuria_rhizophila	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria_sp._BJ-57	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria_sp._CMGS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kocuria_sp._SBT356	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	5
Kocuria_sp._WJ15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kocuria_varians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Koliella_sempervirens	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Komagataeibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Komagataeibacter_europaeus_LMG_18494	0	0	0	1	2	2	5	0	7	3	3	0	0	0	0	0	0	0	0	0	1
Komagataeibacter_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Komagataeibacter_intermedius	0	0	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0
Komagataeibacter_xylinus	0	0	0	0	1	6	49	0	7	5	5	0	0	0	0	0	0	0	0	0	0
Komarekiona_eatoni	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Komvophoron_kgarii_str._Wanggoolba_Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kordiimonadaceae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kordiimonas_aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6
Kordiimonas_gwangyangensis	0	0	0	2	0	2	2	0	3	1	3	0	0	0	0	0	0	0	0	0	0
Kosakonia	0	0	1	16	55	22	20	0	34	33	29	0	0	0	0	0	0	0	0	1	3
Kosakonia_cowanii	0	0	1	12	22	23	26	0	43	37	50	0	0	0	0	0	0	0	0	0	5
Kosakonia_cowanii_JCM_10956_=_DSM_18146	0	0	0	0	1	4	1	0	0	1	16	0	0	0	0	0	0	0	0	0	1
Kosakonia_oryzae	0	1	1	1	6	30	8	0	23	55	11	0	0	0	0	0	0	1	0	0	1
Kosakonia_radicincitans	0	0	2	2	6	14	12	0	60	6	13	0	0	0	2	0	0	0	0	0	4
Kosakonia_sacchari	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kosakonia_sp.	0	0	0	1	1	1	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0
Kosakonia_sp._D1Pl40	0	0	0	0	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0
Kosakonia_sp._PEP6	0	0	0	2	4	12	8	0	12	31	25	0	0	0	0	0	0	0	0	0	5
Kosakonia_sp._PtB28	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Koshicola_spirodelophila	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Kosmotoga_arenicorallina_S304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Kotoracythere_inconspicua	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Kraken	1	0	1	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	1	0
Kribbella	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Kribbella_flavida_DSM_17836	0	0	0	1	0	1	2	0	3	8	1	0	0	0	0	0	0	0	0	0	0
Kribbella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Kribbella_sp._D2B09	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kribbella_sp._N07W-1801	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Krohnitta_subtilis	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kroppenstedtia_eburnea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kryptolebias_marmoratus	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kryptopterus_bicirrhis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ktedonobacter_racemifer_DSM_44963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ktedonobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Ktedonobacterales	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	2
Kudoa	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kudoa_hexapunctata	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0
Kudoa_hypoepicardialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kudoa_whippsi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Kukumia_solomonensis	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kurthia_gibsonii	0	0	0	0	5	5	5	0	6	4	3	0	0	0	0	0	0	0	0	0	1
Kurthia_huakuii_LAM0618	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kurthia_massiliensis	0	0	0	1	5	1	0	0	4	1	6	0	4	0	0	0	0	0	0	0	0
Kurthia_sp._K8SC-3	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0
Kurthia_zopfii	0	0	0	0	1	2	2	0	2	9	4	0	0	0	0	0	0	0	0	0	1
Kuruna_debilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Kushneria_indalinina	0	0	0	0	2	4	2	0	3	4	1	0	0	0	0	0	0	0	0	0	0
Kushneria_sinocarnis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kushneria_sp._YCWA18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kutzneria_kofuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Kyrpidia_tusciae_DSM_2912	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5
Kytococcus_sedentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kytococcus_sp._W2.10-175	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kytorhynchidae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kytorhynchidae_sp._1_NVS-2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labeo_rohita	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labidostomma_luteum	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labidura_minor	0	1	2	0	0	0	4	0	0	0	0	0	1	1	1	0	1	0	1	1	0
Labrenzia_aggregata	0	0	0	0	0	6	5	0	1	3	1	1	0	0	0	0	0	0	0	0	0
Labrenzia_alba	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Labrenzia_marina	0	0	0	0	1	4	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0
Labronema_vulvapapillatum	0	0	0	1	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Labrys	0	0	1	4	12	16	9	0	20	18	40	0	0	0	0	0	0	2	0	0	3
Labrys_miyagiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Labrys_monachus	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Labrys_sp._A5I42	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Labrys_sp._CRRI-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Labyrinthulomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Laceyella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Laceyella_putida	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Laceyella_sacchari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnoanaerobaculum_sp._OBRC5-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Lachnobacterium_bovis	0	0	0	3	0	4	1	0	4	2	2	0	0	0	0	0	0	0	0	0	1
Lachnobacterium_sp._P27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lachnoclostridium	0	0	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	591	11	0	1897
Lachnoclostridium_phocaeense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7
Lachnoclostridium_phytofermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
Lachnoclostridium_sp._YL32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4
Lachnoclostridium_urinimassiliense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	1	0	134
Lachnospira_pectinoschiza	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Lachnospiraceae	0	0	1	10	43	36	23	2	28	26	31	0	7	15	3	0	0	4227	5	97	4349
Lachnospiraceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3
Lachnospiraceae_bacterium_19gly4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnospiraceae_bacterium_597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnospiraceae_bacterium_610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
Lachnospiraceae_bacterium_AC2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lachnospiraceae_bacterium_AT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Lachnospiraceae_bacterium_BTY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
Lachnospiraceae_bacterium_CG17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	8
Lachnospiraceae_bacterium_CG55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lachnospiraceae_bacterium_CG70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lachnospiraceae_bacterium_DJF_B223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Lachnospiraceae_bacterium_DJF_CP64	0	0	0	0	2	0	1	0	4	1	1	0	0	0	0	0	0	10	0	0	5
Lachnospiraceae_bacterium_DJF_RR13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	8
Lachnospiraceae_bacterium_DJF_VP08k1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnospiraceae_bacterium_DJF_VP17k1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Lachnospiraceae_bacterium_DW17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnospiraceae_bacterium_NK4A179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Lachnospiraceae_bacterium_RM42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lachnospiraceae_bacterium_RM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
Lachnospiraceae_bacterium_RM66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Lachnospiraceae_bacterium_XBB1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Lachnospiraceae_bacterium_canine_oral_taxon_099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14
Lachnospiraceae_bacterium_canine_oral_taxon_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Lachnospiraceae_bacterium_canine_oral_taxon_161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnospiraceae_bacterium_canine_oral_taxon_346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lachnospiraceae_bacterium_feline_oral_taxon_008	0	0	0	0	7	8	1	0	3	2	2	0	0	0	0	0	0	0	0	0	0
Lacibacter_sp._VITPRS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Lacinutrix_mariniflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2
Lacrymariidae_sp._aPFT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Lactarius	0	0	4	1	1	0	2	0	0	0	0	5	1	5	1	0	3	0	0	1	0
Lactarius_lignyotus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Lactobacillaceae	0	0	0	4	8	9	4	0	18	9	18	0	2	0	0	0	0	9	0	0	21
Lactobacillaceae_bacterium_DJF_003	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1
Lactobacillales	0	1	25	907	1977	2261	1379	0	2343	1861	2445	0	4809	4	0	0	0	1732	0	260	963
Lactobacillales_bacterium_DJF_B280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Lactobacillus	1	3	2	44	289	260	132	0	272	238	273	1	67	1	0	0	0	29	0	0	174
Lactobacillus_acetotolerans	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0	4
Lactobacillus_acidipiscis	0	0	0	3	1	5	1	0	3	3	2	0	0	0	1	0	0	2	0	1	5
Lactobacillus_acidophilus	0	0	0	8	17	42	25	0	24	22	44	0	2	0	0	0	0	53	1	0	9
Lactobacillus_agilis	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_algidus	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_alimentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lactobacillus_alvi	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_amylophilus	0	0	0	2	2	8	6	0	3	4	6	0	0	0	0	0	0	2	0	0	0
Lactobacillus_amylovorus	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_antri	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Lactobacillus_aviarius	0	0	0	1	9	16	5	0	19	9	6	0	1	0	0	0	0	0	0	0	0
Lactobacillus_backii	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_bombi	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_brevis	0	0	1	6	165	29	58	0	23	32	28	0	13	0	0	0	0	8	0	0	16
Lactobacillus_buchneri	0	0	4	6	16	32	13	0	38	43	26	0	6	0	0	0	0	4	0	0	9
Lactobacillus_buchneri_CD034	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_capillatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_casei	0	0	0	8	16	12	10	0	23	21	20	0	1	0	0	0	0	3	0	0	4
Lactobacillus_casei_group	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_ceti_DSM_22408	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_colini	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_collinoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Lactobacillus_composti	0	0	0	0	1	0	1	0	1	1	1	0	3	0	0	0	0	0	0	0	0
Lactobacillus_concavus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_coryniformis	0	0	0	0	10	7	3	0	14	13	7	0	0	0	0	0	0	0	0	0	0
Lactobacillus_crispatus	0	0	0	2	1	6	7	0	6	3	8	0	1	0	0	0	0	0	0	0	0
Lactobacillus_curieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lactobacillus_curvatus	0	0	2	7	24	24	19	0	28	20	29	0	5	0	0	0	0	1	0	1	5
Lactobacillus_delbrueckii	0	0	1	5	5	16	11	0	22	9	12	0	3	0	0	0	0	1	1	0	52
Lactobacillus_delbrueckii_subsp._bulgaricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Lactobacillus_delbrueckii_subsp._bulgaricus_ATCC_11842_=_JCM_1002	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
Lactobacillus_delbrueckii_subsp._bulgaricus_ATCC_BAA-365	0	0	0	0	1	1	0	0	3	2	1	0	0	0	0	1	0	0	0	0	5
Lactobacillus_delbrueckii_subsp._bulgaricus_ND02	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_delbrueckii_subsp._lactis	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	4
Lactobacillus_delbrueckii_subsp._lactis_DSM_20072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lactobacillus_dextrinicus	0	0	0	2	2	2	2	0	2	3	1	0	0	0	0	0	0	0	0	0	2
Lactobacillus_diolivorans	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_equi_DPC_6820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Lactobacillus_equigenerosi	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_faecis	0	0	0	0	0	1	2	0	7	4	3	0	0	0	0	0	0	3	0	0	0
Lactobacillus_faeni	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lactobacillus_farciminis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
Lactobacillus_farraginis	0	0	0	8	0	1	3	0	3	24	4	0	5	0	0	0	0	0	0	0	2
Lactobacillus_fermentum	0	0	0	5	5	40	6	0	34	26	37	0	1	0	0	0	0	122	0	2	74
Lactobacillus_floricola_DSM_23037_=_JCM_16512	0	0	0	0	1	7	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
Lactobacillus_fornicalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lactobacillus_fructivorans	0	0	0	3	2	7	3	0	6	4	12	0	1	1	0	0	0	0	0	0	1
Lactobacillus_fuchuensis	0	0	0	0	1	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Lactobacillus_futsaii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lactobacillus_gallinarum	0	0	0	5	10	14	9	0	35	18	31	0	11	0	0	0	0	7	0	0	0
Lactobacillus_gasseri	0	0	0	0	2	9	3	0	4	16	4	0	1	0	0	0	0	0	0	0	1
Lactobacillus_gasseri_224-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_ghanensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_heilongjiangensis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_helveticus	0	0	0	8	20	45	23	0	43	40	56	0	3	0	0	0	0	3	0	0	9
Lactobacillus_helveticus_R0052	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_hilgardii	0	0	0	2	1	4	2	0	5	3	5	0	0	0	0	0	0	0	0	0	1
Lactobacillus_hokkaidonensis_JCM_18461	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_ingluviei	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	3	0	0	1
Lactobacillus_intermedius	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_jensenii_JV-V16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_johnsonii	0	0	0	0	1	2	0	0	49	2	14	0	0	0	0	0	0	0	0	0	12
Lactobacillus_kalixensis_DSM_16043	0	0	0	0	0	2	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0
Lactobacillus_kefiranofaciens	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_kefiranofaciens_subsp._kefirgranum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_kefiri	0	0	0	3	0	10	1	0	11	1	7	0	0	0	0	0	0	0	0	0	0
Lactobacillus_kitasatonis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_kunkeei	0	0	0	0	3	8	3	0	3	3	4	0	1	0	0	0	0	0	0	0	0
Lactobacillus_malefermentans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Lactobacillus_mali_KCTC_3596_=_DSM_20444	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Lactobacillus_manihotivorans	0	0	0	5	7	9	2	0	6	8	11	0	3	0	0	0	0	1	0	0	2
Lactobacillus_micheneri	0	0	0	1	0	1	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0
Lactobacillus_mucosae	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Lactobacillus_murinus	0	0	0	0	2	2	0	0	1	3	0	0	0	0	0	0	0	1	0	0	4
Lactobacillus_nagelii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Lactobacillus_nantensis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lactobacillus_oris_F0423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
Lactobacillus_ozensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lactobacillus_pantheris	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_parabuchneri	0	0	0	0	4	4	1	0	1	4	5	0	8	0	0	0	0	0	0	0	0
Lactobacillus_paracasei	0	0	2	16	9	20	10	0	25	13	21	0	2	0	0	0	0	4	0	0	3
Lactobacillus_paracasei_subsp._paracasei	0	0	0	0	2	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0
Lactobacillus_paracasei_subsp._paracasei_8700:2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_paracasei_subsp._tolerans	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Lactobacillus_paralimentarius	0	0	0	0	8	4	5	0	2	1	5	0	0	0	0	0	0	0	0	0	1
Lactobacillus_pasteurii_DSM_23907_=_CRBIP_24.76	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_pentosus	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Lactobacillus_perolens	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0
Lactobacillus_plantarum	132	4306	17622	102475	257313	308846	182857	68	385450	319573	339162	512	129798	10906	4674	534	3178	142132	1781	9867	163721
Lactobacillus_plantarum_16	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3
Lactobacillus_plantarum_2025	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lactobacillus_plantarum_LP91	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_plantarum_subsp._plantarum_ST-III	0	0	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_pontis	0	0	0	3	3	12	4	0	9	6	4	0	0	0	0	0	0	0	0	0	0
Lactobacillus_rennini	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_reuteri	0	0	0	1	1	4	1	0	4	2	2	0	0	0	0	0	0	5	0	0	0
Lactobacillus_reuteri_DSM_20016	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_rhamnosus	0	0	1	4	33	24	13	0	31	93	31	3	23	0	0	0	0	4	0	2	10
Lactobacillus_rogosae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25
Lactobacillus_ruminis	0	0	0	1	21	2	2	0	6	9	3	0	0	0	0	0	0	1	0	0	1
Lactobacillus_ruminis_SPM0211	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0
